ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
79|BH14|d688e56d-2c81-480b-b726-bfc99831189d|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:39:59|2018-02-28 16:39:59|2018-02-28 17:39:59.213000000
80|BH14|75c7953f-9e6e-4aab-b535-20f6b7adca90|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:40:32|2018-02-28 16:40:32|2018-02-28 17:40:32.247000000
81|BH14|75c7953f-9e6e-4aab-b535-20f6b7adca90|ZR_SUMCYC_JOB_OK_I|3837|xsd:long|Good|2018-02-28 16:40:32|2018-02-28 16:40:32|2018-02-28 17:40:32.247000000
82|BH14|efad62e1-cc6b-4449-aac6-9557c70521dc|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:40:43|2018-02-28 16:40:43|2018-02-28 17:40:43.270000000
83|BH14|cdc4a150-1fc7-4e88-a128-ad5f8074169b|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:41:16|2018-02-28 16:41:16|2018-02-28 17:41:16.330000000
84|BH14|cdc4a150-1fc7-4e88-a128-ad5f8074169b|ZR_SUMCYC_JOB_OK_I|3838|xsd:long|Good|2018-02-28 16:41:16|2018-02-28 16:41:16|2018-02-28 17:41:16.330000000
85|BH14|2dbb21cf-dc32-46bc-8571-bc810551a6bf|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:41:27|2018-02-28 16:41:27|2018-02-28 17:41:27.360000000
86|BH14|45850d05-89ae-43e8-8945-4860ab627605|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:42:00|2018-02-28 16:42:00|2018-02-28 17:42:00.390000000
87|BH14|45850d05-89ae-43e8-8945-4860ab627605|ZR_SUMCYC_JOB_OK_I|3839|xsd:long|Good|2018-02-28 16:42:00|2018-02-28 16:42:00|2018-02-28 17:42:00.390000000
88|BH14|d6fd47ce-0126-4733-851c-15b518ef4a1f|svBAbetriebsart|4|xsd:long|Good|2018-02-28 16:42:06|2018-02-28 16:42:06|2018-02-28 17:42:06.393000000
89|BH14|d6259b83-8ba9-4788-bd03-f1ed7e0e6d7a|svBAbetriebsart|3|xsd:long|Good|2018-02-28 16:42:28|2018-02-28 16:42:28|2018-02-28 17:42:28.397000000
90|BH14|4b68d4e9-1a45-416d-b6c0-700609ff130d|svBAbetriebsart|2|xsd:long|Good|2018-02-28 16:42:32|2018-02-28 16:42:32|2018-02-28 17:42:32.397000000
91|BH14|34d8b9a9-c9a8-453c-b77f-7473432b9bc2|svBAbetriebsart|1|xsd:long|Good|2018-02-28 16:52:28|2018-02-28 16:52:28|2018-02-28 17:52:30.037000000
92|BH14|0047288e-2f0f-40e3-b781-6a876ed09c5d|svBAbetriebsart|2|xsd:long|Good|2018-02-28 17:00:58|2018-02-28 17:00:58|2018-02-28 18:00:59.453000000
93|BH14|9a44319e-e5d4-4e86-9486-769b01a07815|svBAbetriebsart|3|xsd:long|Good|2018-02-28 17:00:59|2018-02-28 17:00:59|2018-02-28 18:01:00.437000000
94|BH14|46b894b3-073a-4cb4-8b75-dd5c8d38912d|svBAbetriebsart|5|xsd:long|Good|2018-02-28 17:01:24|2018-02-28 17:01:24|2018-02-28 18:01:24.630000000
